Timestamp, Server, CPU Usage, Memory Usage, Disk Usage
2026-03-02 14:20:17.697915, Server B,  55%, 3328 MB,  65 GB
2026-03-02 14:20:17.699962, Server A,  22%, 2816 MB,  23 GB
2026-03-02 14:20:17.702011, Server A,  72%, 2304 MB,  68 GB
2026-03-02 14:20:17.704056, Server C,  84%, 2304 MB,  36 GB
2026-03-02 14:20:17.706108, Server C,  55%, 3840 MB,  37 GB
2026-03-02 14:20:17.708158, Server B,   7%, 2048 MB,  46 GB
2026-03-02 14:20:17.710483, Server B,   6%, 2048 MB, 100 GB
2026-03-02 14:20:17.711954, Server A,  93%,  768 MB,  25 GB
2026-03-02 14:20:17.714010, Server C,  26%, 2560 MB,  20 GB
2026-03-02 14:20:17.716056, Server B,  54%, 3840 MB,  80 GB
2026-03-02 14:20:17.718110, Server A,  77%, 1024 MB,   8 GB
2026-03-02 14:20:17.720170, Server B,  71%, 3840 MB,  76 GB
2026-03-02 14:20:17.722218, Server B,   3%, 3072 MB,  82 GB
2026-03-02 14:20:17.724285, Server C,   5%, 1280 MB,  77 GB
2026-03-02 14:20:17.726500, Server A,  58%, 2048 MB,  38 GB
2026-03-02 14:20:17.728057, Server C,  99%, 4096 MB,  32 GB
2026-03-02 14:20:17.730163, Server C,  57%, 1024 MB,  29 GB
2026-03-02 14:20:17.732283, Server B,  72%,  768 MB,  86 GB
2026-03-02 14:20:17.734407, Server B,  92%,  512 MB,   5 GB
2026-03-02 14:20:17.736539, Server B,   1%, 3328 MB,  99 GB
2026-03-02 14:20:17.738663, Server A,  81%, 2816 MB,   3 GB
2026-03-02 14:20:17.740888, Server C,   1%, 1280 MB,  82 GB
2026-03-02 14:20:17.742623, Server A,  37%, 2816 MB,  26 GB
2026-03-02 14:20:17.744207, Server C,  65%, 3072 MB,  61 GB
2026-03-02 14:20:17.746336, Server A,  61%, 2816 MB,  82 GB
2026-03-02 14:20:17.748457, Server A,  76%, 2304 MB,   2 GB
2026-03-02 14:20:17.750582, Server A,   0%, 4096 MB,  54 GB
2026-03-02 14:20:17.752714, Server C,  13%, 3328 MB,  93 GB
2026-03-02 14:20:17.754845, Server A,  67%, 2816 MB,  94 GB
2026-03-02 14:20:17.756973, Server C,  82%, 2816 MB,  85 GB
2026-03-02 14:20:17.759343, Server B,  65%,  512 MB,  96 GB
2026-03-02 14:20:17.760971, Server B,  78%, 3072 MB,  92 GB
2026-03-02 14:20:17.763104, Server A,  13%, 3584 MB,  90 GB
2026-03-02 14:20:17.765232, Server A,  87%, 2048 MB,  13 GB
2026-03-02 14:20:17.767361, Server B,  58%,  512 MB,  77 GB
2026-03-02 14:20:17.769491, Server A,  74%,  768 MB,  64 GB
2026-03-02 14:20:17.771826, Server C,  22%, 1280 MB,  12 GB
2026-03-02 14:20:17.773954, Server A,   6%, 1792 MB,  22 GB
2026-03-02 14:20:17.776267, Server B,  25%, 2816 MB,  17 GB
2026-03-02 14:20:17.777849, Server B,   0%, 2048 MB,  51 GB
2026-03-02 14:20:17.779973, Server B,  46%, 2816 MB,  56 GB
2026-03-02 14:20:17.782108, Server C,  78%, 1024 MB,   4 GB
2026-03-02 14:20:17.784236, Server A,  67%, 3584 MB,   8 GB
2026-03-02 14:20:17.786364, Server B,  59%, 3328 MB,  41 GB
2026-03-02 14:20:17.788488, Server A,  60%, 1536 MB,   1 GB
2026-03-02 14:20:17.790610, Server B,  88%, 3072 MB,  96 GB
2026-03-02 14:20:17.792901, Server C,  46%,  512 MB,  72 GB
2026-03-02 14:20:17.794506, Server A,  47%, 3072 MB,  19 GB
2026-03-02 14:20:17.796635, Server B,  50%,  512 MB,  43 GB
2026-03-02 14:20:17.798774, Server B,  73%, 3584 MB,  80 GB
2026-03-02 14:20:17.800991, Server B,  75%, 2560 MB,  65 GB
2026-03-02 14:20:17.802580, Server A,  54%,  768 MB,  77 GB
2026-03-02 14:20:17.804711, Server B,  56%, 1792 MB,  72 GB
2026-03-02 14:20:17.806845, Server C,  62%,  512 MB,   6 GB
2026-03-02 14:20:17.809103, Server B,  56%, 1024 MB,  92 GB
2026-03-02 14:20:17.810684, Server B,   1%, 2816 MB,  50 GB
2026-03-02 14:20:17.812807, Server A,   0%, 3072 MB,  82 GB
2026-03-02 14:20:17.814936, Server A,  26%, 1792 MB,  42 GB
2026-03-02 14:20:17.817069, Server C,  74%, 1280 MB,  18 GB
2026-03-02 14:20:17.819194, Server A,   2%, 1536 MB,  37 GB
2026-03-02 14:20:17.821322, Server C,  72%, 1024 MB,  42 GB
2026-03-02 14:20:17.823444, Server C,  33%,  512 MB,  71 GB
2026-03-02 14:20:17.825804, Server B,  75%, 2304 MB,  46 GB
2026-03-02 14:20:17.827456, Server B,   1%, 3072 MB,  70 GB
2026-03-02 14:20:17.829687, Server B,  18%, 1536 MB,  73 GB
2026-03-02 14:20:17.831271, Server A,  71%, 2560 MB,   6 GB
2026-03-02 14:20:17.833400, Server B,  20%, 1280 MB,  36 GB
2026-03-02 14:20:17.835524, Server B,  87%, 3328 MB,  30 GB
2026-03-02 14:20:17.837658, Server C,  22%, 4096 MB,  55 GB
2026-03-02 14:20:17.839793, Server C,  35%, 2304 MB,  48 GB
2026-03-02 14:20:17.842060, Server C,  33%, 3584 MB,  24 GB
2026-03-02 14:20:17.843683, Server A,  75%, 3328 MB,   2 GB
2026-03-02 14:20:17.845814, Server B,   4%, 2560 MB,  10 GB
2026-03-02 14:20:17.847950, Server B,  21%, 1280 MB,  23 GB
2026-03-02 14:20:17.850085, Server C,  17%, 1024 MB,   5 GB
2026-03-02 14:20:17.852213, Server C,  75%, 3840 MB,  55 GB
2026-03-02 14:20:17.854344, Server C,  67%, 3584 MB,  64 GB
2026-03-02 14:20:17.856476, Server A,  23%, 1536 MB,  69 GB
2026-03-02 14:20:17.858850, Server A,  60%, 3072 MB,   9 GB
2026-03-02 14:20:17.860317, Server A,  20%, 2816 MB,  96 GB
2026-03-02 14:20:17.861631, Server A,  62%, 3840 MB,  30 GB
2026-03-02 14:20:17.863484, Server B,  56%, 2816 MB,  78 GB
2026-03-02 14:20:17.865111, Server C,  85%, 2048 MB,  25 GB
2026-03-02 14:20:17.866675, Server A,  42%, 1536 MB,  94 GB
2026-03-02 14:20:17.868306, Server C,  36%, 2816 MB,  21 GB
2026-03-02 14:20:17.870015, Server A,  56%, 2560 MB,  77 GB
2026-03-02 14:20:17.871732, Server C,  51%,  768 MB,  49 GB
2026-03-02 14:20:17.873426, Server B,   9%, 1280 MB,  76 GB
2026-03-02 14:20:17.875025, Server C,  65%, 1536 MB,  93 GB
2026-03-02 14:20:17.877096, Server B,  35%, 1792 MB,  36 GB
2026-03-02 14:20:17.879174, Server B,  74%, 3840 MB,  74 GB
2026-03-02 14:20:17.881273, Server A,  92%, 2304 MB,  12 GB
2026-03-02 14:20:17.882976, Server C,  51%, 3072 MB,  31 GB
2026-03-02 14:20:17.884939, Server B,  21%, 4096 MB,  47 GB
2026-03-02 14:20:17.887018, Server A,  79%, 3328 MB,   0 GB
2026-03-02 14:20:17.888766, Server C,  89%, 3072 MB,  97 GB
2026-03-02 14:20:17.890457, Server B,  75%, 3328 MB,  16 GB
2026-03-02 14:20:17.892133, Server B,  67%, 2560 MB,  78 GB
2026-03-02 14:20:17.894178, Server A,   1%, 4096 MB,  77 GB
2026-03-02 14:20:17.896225, Server B,  86%, 2304 MB,  16 GB
2026-03-02 14:20:17.898273, Server B,  67%, 1536 MB,   9 GB
2026-03-02 14:20:17.900305, Server C,  73%,  512 MB,  86 GB
2026-03-02 14:20:17.902326, Server C,  47%,  512 MB,  20 GB
2026-03-02 14:20:17.904353, Server C,  21%, 3328 MB,   7 GB
2026-03-02 14:20:17.906439, Server B,  16%, 2816 MB,  90 GB
2026-03-02 14:20:17.908428, Server C,   5%,  768 MB,  38 GB
2026-03-02 14:20:17.910429, Server C,  50%, 4096 MB,  95 GB
2026-03-02 14:20:17.912440, Server C,  24%, 2560 MB,  85 GB
2026-03-02 14:20:17.914457, Server A,  59%, 2304 MB,  99 GB
2026-03-02 14:20:17.916453, Server C,  67%, 1024 MB,  76 GB
2026-03-02 14:20:17.918450, Server A,  96%, 3328 MB,  62 GB
2026-03-02 14:20:17.920493, Server A,  45%, 4096 MB,  20 GB
2026-03-02 14:20:17.922594, Server B,  75%,  512 MB,  94 GB
2026-03-02 14:20:17.924627, Server B,  65%, 3840 MB,  67 GB
2026-03-02 14:20:17.926640, Server C,  62%, 3328 MB,  42 GB
2026-03-02 14:20:17.928637, Server C,  58%, 3072 MB,   0 GB
2026-03-02 14:20:17.930662, Server C,  50%, 2816 MB,  12 GB
2026-03-02 14:20:17.932708, Server C,  20%, 2816 MB,   3 GB
2026-03-02 14:20:17.934786, Server A,  85%, 3584 MB,  82 GB
2026-03-02 14:20:17.936881, Server C,  48%, 2304 MB,  25 GB
2026-03-02 14:20:17.939095, Server A,  76%, 1024 MB,  11 GB
2026-03-02 14:20:17.940702, Server A,  31%,  768 MB,  40 GB
2026-03-02 14:20:17.942331, Server C,  78%, 2048 MB,  43 GB
2026-03-02 14:20:17.944502, Server A,   4%, 1024 MB,  62 GB
2026-03-02 14:20:17.946136, Server C,  29%, 2816 MB,  60 GB
2026-03-02 14:20:17.947768, Server C,  13%, 3328 MB,  48 GB
2026-03-02 14:20:17.949402, Server A,  74%, 1792 MB,  42 GB
2026-03-02 14:20:17.951024, Server C,  20%, 2560 MB,   6 GB
2026-03-02 14:20:17.952657, Server A,  81%, 1024 MB,  86 GB
2026-03-02 14:20:17.954669, Server A,   7%, 3328 MB,  55 GB
2026-03-02 14:20:17.956113, Server B,   8%, 3840 MB,  10 GB
2026-03-02 14:20:17.957947, Server A,  30%, 2560 MB,  83 GB
2026-03-02 14:20:17.959740, Server C,  44%,  768 MB,  96 GB
2026-03-02 14:20:17.961537, Server C,  76%,  512 MB,  76 GB
2026-03-02 14:20:17.963331, Server A,  17%, 4096 MB,   4 GB
2026-03-02 14:20:17.965125, Server C,  67%, 2048 MB,  67 GB
2026-03-02 14:20:17.966918, Server A,  50%, 1280 MB,  39 GB
2026-03-02 14:20:17.968717, Server A,  52%, 2560 MB,  81 GB
2026-03-02 14:20:17.970862, Server B,  54%, 2816 MB,  75 GB
2026-03-02 14:20:17.972183, Server A,  16%, 1024 MB,  99 GB
2026-03-02 14:20:17.974310, Server A,   3%, 3328 MB,  37 GB
2026-03-02 14:20:17.975930, Server B,  66%, 2560 MB,  90 GB
2026-03-02 14:20:17.978096, Server A,  27%, 3072 MB,  36 GB
2026-03-02 14:20:17.979824, Server A,  77%, 1280 MB,  76 GB
2026-03-02 14:20:17.981448, Server A,  84%, 1536 MB,  96 GB
2026-03-02 14:20:17.983091, Server A,   7%, 3840 MB,  21 GB
2026-03-02 14:20:17.984725, Server A,   7%, 4096 MB,   0 GB
2026-03-02 14:20:17.986614, Server B,  23%, 3840 MB,  71 GB
2026-03-02 14:20:17.988272, Server B,  14%, 2304 MB,  75 GB
2026-03-02 14:20:17.989914, Server C,  70%, 1280 MB,  50 GB
2026-03-02 14:20:17.991539, Server A,  91%, 2816 MB,  68 GB
2026-03-02 14:20:17.993189, Server B,  11%, 3840 MB,   0 GB
2026-03-02 14:20:17.994821, Server B,  48%,  512 MB,  93 GB
2026-03-02 14:20:17.996449, Server B,  63%, 2560 MB,  69 GB
2026-03-02 14:20:17.998080, Server A,  58%, 3584 MB,  32 GB
2026-03-02 14:20:17.999712, Server C,  54%, 1536 MB,  45 GB
2026-03-02 14:20:18.001352, Server B,  21%, 1536 MB,  50 GB
2026-03-02 14:20:18.002964, Server C,  90%, 2304 MB,  21 GB
2026-03-02 14:20:18.004597, Server A,  80%, 3328 MB,   0 GB
2026-03-02 14:20:18.006230, Server C,  97%, 2304 MB,  83 GB
2026-03-02 14:20:18.007860, Server A,   4%,  768 MB,  79 GB
2026-03-02 14:20:18.009482, Server B,  25%, 3584 MB,  88 GB
2026-03-02 14:20:18.011757, Server B,  25%, 3840 MB,  23 GB
2026-03-02 14:20:18.013389, Server A,  96%, 1280 MB,  72 GB
2026-03-02 14:20:18.015015, Server B,   1%, 1024 MB,   6 GB
2026-03-02 14:20:18.016658, Server C,   8%, 3072 MB,  94 GB
2026-03-02 14:20:18.018250, Server C,  21%,  512 MB,   6 GB
2026-03-02 14:20:18.019878, Server A,   8%, 3584 MB,  68 GB
2026-03-02 14:20:18.021508, Server A,  62%, 2048 MB,  28 GB
2026-03-02 14:20:18.023140, Server A,  13%, 3072 MB,  82 GB
2026-03-02 14:20:18.024777, Server B,  31%, 3072 MB,  73 GB
2026-03-02 14:20:18.026447, Server C,   3%, 4096 MB,  82 GB
2026-03-02 14:20:18.028073, Server A,  96%, 2816 MB,  89 GB
2026-03-02 14:20:18.029697, Server A,  61%,  768 MB,  25 GB
2026-03-02 14:20:18.031336, Server B,  50%, 3584 MB,  51 GB
2026-03-02 14:20:18.033162, Server C,  50%, 2304 MB,  59 GB
2026-03-02 14:20:18.034792, Server B,  29%,  512 MB,  65 GB
2026-03-02 14:20:18.036424, Server B,  91%, 1280 MB,  65 GB
2026-03-02 14:20:18.038066, Server C,  18%, 2304 MB,  10 GB
2026-03-02 14:20:18.039797, Server A,   3%, 2048 MB,   2 GB
2026-03-02 14:20:18.041430, Server C,  78%, 2304 MB,  93 GB
2026-03-02 14:20:18.043052, Server C,  17%, 1024 MB,  84 GB
2026-03-02 14:20:18.045218, Server A,  29%,  768 MB,  74 GB
2026-03-02 14:20:18.046852, Server C,  54%,  512 MB,  16 GB
2026-03-02 14:20:18.048790, Server B,   5%,  768 MB,  77 GB
2026-03-02 14:20:18.050522, Server A,  29%, 2560 MB, 100 GB
2026-03-02 14:20:18.052150, Server B,  71%,  512 MB,  56 GB
2026-03-02 14:20:18.053779, Server C,  48%,  512 MB,  94 GB
2026-03-02 14:20:18.055409, Server A,   8%, 3072 MB,  56 GB
2026-03-02 14:20:18.057039, Server B,  78%, 1536 MB,  85 GB
2026-03-02 14:20:18.058680, Server B,   0%,  768 MB,  41 GB
2026-03-02 14:20:18.060312, Server B,  92%, 1792 MB,  41 GB
2026-03-02 14:20:18.061943, Server A,  57%, 1536 MB,  77 GB
2026-03-02 14:20:18.064332, Server C,  87%, 3072 MB,  92 GB
2026-03-02 14:20:18.066007, Server A,  88%, 3328 MB,  50 GB
2026-03-02 14:20:18.067637, Server C,  44%, 2304 MB,  28 GB
2026-03-02 14:20:18.069268, Server A,  49%, 1792 MB,  98 GB
2026-03-02 14:20:18.071002, Server A,  11%, 2560 MB,  16 GB
2026-03-02 14:20:18.072628, Server B,  24%,  512 MB,  77 GB
2026-03-02 14:20:18.074272, Server A,  86%, 2048 MB,  34 GB
2026-03-02 14:20:18.075897, Server C,  47%, 1536 MB,  60 GB
2026-03-02 14:20:18.078060, Server C,  93%, 2048 MB,  10 GB
2026-03-02 14:20:18.079938, Server C,  67%, 2048 MB, 100 GB
2026-03-02 14:20:18.081374, Server C,  20%, 3840 MB,  89 GB
2026-03-02 14:20:18.082941, Server B,  93%, 2816 MB,  10 GB
2026-03-02 14:20:18.084565, Server B,  68%, 2560 MB,  55 GB
2026-03-02 14:20:18.086193, Server C,  69%,  512 MB,   7 GB
2026-03-02 14:20:18.087824, Server B,  27%, 2816 MB,  11 GB
2026-03-02 14:20:18.089459, Server C,  52%, 1280 MB,  99 GB
2026-03-02 14:20:18.091626, Server B,  72%, 1792 MB,  19 GB
2026-03-02 14:20:18.093263, Server B,  10%, 2048 MB,  65 GB
2026-03-02 14:20:18.095153, Server A,  71%, 3072 MB,  17 GB
2026-03-02 14:20:18.096668, Server A,  72%, 1536 MB,  80 GB
2026-03-02 14:20:18.098100, Server C,  85%, 1792 MB,  29 GB
2026-03-02 14:20:18.099937, Server B,  54%, 3840 MB,  56 GB
2026-03-02 14:20:18.101572, Server C,  24%, 3328 MB,  41 GB
2026-03-02 14:20:18.103205, Server C,  46%, 1792 MB,  76 GB
2026-03-02 14:20:18.104841, Server C,  40%, 2304 MB,  96 GB
2026-03-02 14:20:18.106479, Server A,  24%, 1792 MB,   1 GB
2026-03-02 14:20:18.108119, Server A,  35%, 3072 MB,  74 GB
2026-03-02 14:20:18.109716, Server A,  77%, 1024 MB,   2 GB
2026-03-02 14:20:18.110994, Server A,  50%, 1536 MB,   2 GB
2026-03-02 14:20:18.113136, Server C,  33%, 1792 MB,   8 GB
2026-03-02 14:20:18.114787, Server A,  31%, 3072 MB,  66 GB
2026-03-02 14:20:18.116544, Server B,  24%,  768 MB,  93 GB
2026-03-02 14:20:18.118653, Server B,  24%, 4096 MB,  20 GB
2026-03-02 14:20:18.120434, Server C,  63%, 2560 MB,  38 GB
2026-03-02 14:20:18.122073, Server A,  10%, 1536 MB,  35 GB
2026-03-02 14:20:18.123711, Server C,  82%,  768 MB,  36 GB
2026-03-02 14:20:18.125685, Server A,  56%, 1536 MB,   5 GB
2026-03-02 14:20:18.127651, Server C,  38%, 1024 MB,  36 GB
2026-03-02 14:20:18.129424, Server C,  30%, 2304 MB,  96 GB
2026-03-02 14:20:18.131789, Server B,  25%,  512 MB,   1 GB
2026-03-02 14:20:18.133562, Server C,  99%, 1280 MB,  18 GB
2026-03-02 14:20:18.135160, Server C,  43%, 3840 MB,  84 GB
2026-03-02 14:20:18.136787, Server A,  78%, 2816 MB,  90 GB
2026-03-02 14:20:18.138428, Server B,  49%, 2304 MB,  34 GB
2026-03-02 14:20:18.140063, Server A,  58%,  768 MB,  30 GB
2026-03-02 14:20:18.141826, Server B,  63%, 2816 MB,  81 GB
2026-03-02 14:20:18.143459, Server A,  78%, 2816 MB,  65 GB
2026-03-02 14:20:18.145085, Server A,  86%, 1280 MB,  43 GB
2026-03-02 14:20:18.146721, Server A,  83%, 3328 MB,  17 GB
2026-03-02 14:20:18.148350, Server A,  30%, 2304 MB,  56 GB
2026-03-02 14:20:18.149919, Server A,  56%, 3840 MB,  83 GB
2026-03-02 14:20:18.151556, Server B,  51%, 3328 MB,  53 GB
2026-03-02 14:20:18.153170, Server C,  65%, 2048 MB,   3 GB
2026-03-02 14:20:18.154797, Server B,  50%, 2560 MB,  63 GB
2026-03-02 14:20:18.156424, Server C,  60%, 1280 MB,   0 GB
2026-03-02 14:20:18.158066, Server B,  12%, 2304 MB,  95 GB
2026-03-02 14:20:18.159802, Server C,  27%, 2560 MB,  32 GB
2026-03-02 14:20:18.161433, Server A,  97%, 2304 MB,  11 GB
2026-03-02 14:20:18.163071, Server B,  94%,  768 MB,  98 GB
2026-03-02 14:20:18.164949, Server B,  20%, 3584 MB,  99 GB
2026-03-02 14:20:18.166674, Server A,   6%, 2048 MB,  67 GB
2026-03-02 14:20:18.168307, Server C,  25%, 3072 MB,  84 GB
2026-03-02 14:20:18.169933, Server A,  58%, 4096 MB,  51 GB
2026-03-02 14:20:18.172094, Server A,   8%, 2816 MB,  25 GB
2026-03-02 14:20:18.173727, Server B,  51%, 3072 MB,  66 GB
2026-03-02 14:20:18.175354, Server C,  94%, 2816 MB,  31 GB
2026-03-02 14:20:18.177514, Server C,  56%, 3328 MB,  64 GB
2026-03-02 14:20:18.179156, Server C,  26%, 1024 MB,   3 GB
2026-03-02 14:20:18.181063, Server C,  54%, 3584 MB,  90 GB
2026-03-02 14:20:18.182381, Server C,  23%, 2816 MB,  63 GB
2026-03-02 14:20:18.184518, Server B,  29%, 1280 MB,  67 GB
2026-03-02 14:20:18.186158, Server B,  90%,  512 MB,  51 GB
2026-03-02 14:20:18.187788, Server C,  42%, 3072 MB,  79 GB
2026-03-02 14:20:18.189427, Server C,  83%, 3584 MB,  88 GB
2026-03-02 14:20:18.191051, Server C,  65%,  768 MB,  60 GB
2026-03-02 14:20:18.192684, Server B,  27%, 3328 MB,   2 GB
2026-03-02 14:20:18.194315, Server A,  31%, 1024 MB,  18 GB
2026-03-02 14:20:18.196183, Server C,   3%, 1792 MB,  56 GB
2026-03-02 14:20:18.197878, Server A,  33%, 2816 MB,  72 GB
2026-03-02 14:20:18.199510, Server B,  18%, 3584 MB,  55 GB
2026-03-02 14:20:18.201145, Server B,  71%, 2560 MB,  33 GB
2026-03-02 14:20:18.202780, Server B,   5%, 2816 MB,  47 GB
2026-03-02 14:20:18.204409, Server C, 100%, 2048 MB,  11 GB
2026-03-02 14:20:18.206044, Server A,  90%, 2048 MB,  34 GB
2026-03-02 14:20:18.207678, Server A,  38%, 3840 MB,  64 GB
2026-03-02 14:20:18.209306, Server C,  50%, 1792 MB,  83 GB
2026-03-02 14:20:18.211676, Server A,  19%, 3328 MB,  78 GB
2026-03-02 14:20:18.213429, Server B,  71%, 1024 MB,  75 GB
2026-03-02 14:20:18.215063, Server C,  38%, 1024 MB,  99 GB
2026-03-02 14:20:18.216694, Server A,   2%, 2304 MB,  98 GB
2026-03-02 14:20:18.218327, Server A,  33%, 2560 MB,  60 GB
2026-03-02 14:20:18.220057, Server A,  34%, 3584 MB,  72 GB
2026-03-02 14:20:18.221683, Server A,  86%, 3584 MB,  52 GB
2026-03-02 14:20:18.223319, Server C,  10%, 1792 MB,   2 GB
2026-03-02 14:20:18.224947, Server A,  14%, 2560 MB,  41 GB
2026-03-02 14:20:18.226576, Server B,  85%, 2816 MB,  30 GB
2026-03-02 14:20:18.228186, Server B,  63%,  512 MB,  38 GB
2026-03-02 14:20:18.229821, Server C,  10%, 3328 MB,  86 GB
2026-03-02 14:20:18.231456, Server C,  64%, 1024 MB,  36 GB
2026-03-02 14:20:18.233089, Server B,  92%, 2816 MB,  44 GB
2026-03-02 14:20:18.234724, Server A,  96%, 2048 MB,  49 GB
2026-03-02 14:20:18.236361, Server A,  59%, 3584 MB,  37 GB
2026-03-02 14:20:18.237996, Server A,  51%, 1024 MB,   7 GB
2026-03-02 14:20:18.239634, Server A,  52%, 3328 MB,  48 GB
2026-03-02 14:20:18.241260, Server C,  91%, 3840 MB,  81 GB
2026-03-02 14:20:18.243043, Server C,  91%, 3072 MB,  23 GB
2026-03-02 14:20:18.244725, Server B,   7%, 1792 MB,  61 GB
2026-03-02 14:20:18.246371, Server C,  98%, 1536 MB,  92 GB
2026-03-02 14:20:18.248007, Server C,   1%, 1792 MB,  92 GB
2026-03-02 14:20:18.249749, Server A,  28%, 4096 MB,  83 GB
2026-03-02 14:20:18.251373, Server B,  51%, 2816 MB,  85 GB
2026-03-02 14:20:18.253000, Server A,  57%, 2560 MB,  26 GB
2026-03-02 14:20:18.254627, Server B,  26%, 1792 MB,  75 GB
2026-03-02 14:20:18.256300, Server B,  49%, 2048 MB,  28 GB
2026-03-02 14:20:18.257934, Server A,  32%, 2816 MB,  11 GB
2026-03-02 14:20:18.259506, Server B,  13%, 3328 MB,  94 GB
2026-03-02 14:20:18.261142, Server A,  62%, 2560 MB,  21 GB
2026-03-02 14:20:18.262774, Server A,  91%, 2816 MB,   7 GB
2026-03-02 14:20:18.264403, Server B,  28%, 1024 MB,  34 GB
2026-03-02 14:20:18.266040, Server C,  39%, 2048 MB,  78 GB
2026-03-02 14:20:18.267678, Server B,  30%, 4096 MB,  67 GB
2026-03-02 14:20:18.269314, Server C,   7%, 1792 MB,  33 GB
2026-03-02 14:20:18.270946, Server B,  42%, 2048 MB,  99 GB
2026-03-02 14:20:18.272581, Server B,  56%, 2816 MB,  27 GB
2026-03-02 14:20:18.274433, Server C,  84%, 2560 MB,  95 GB
2026-03-02 14:20:18.276138, Server C,  73%, 3584 MB,  68 GB
2026-03-02 14:20:18.278308, Server B,  55%, 2816 MB,  22 GB
2026-03-02 14:20:18.280068, Server B,  89%, 2560 MB,  86 GB
2026-03-02 14:20:18.281696, Server A,  35%, 2816 MB,  27 GB
2026-03-02 14:20:18.283330, Server B,  82%, 3328 MB,  48 GB
2026-03-02 14:20:18.284960, Server B,  32%, 1792 MB,  22 GB
2026-03-02 14:20:18.286592, Server A,  27%, 1024 MB,  21 GB
2026-03-02 14:20:18.288229, Server A,  85%, 3072 MB,  72 GB
2026-03-02 14:20:18.290075, Server A,  44%, 3328 MB,  58 GB
2026-03-02 14:20:18.291765, Server C,  25%, 2816 MB,  77 GB
2026-03-02 14:20:18.293407, Server B,  41%, 1024 MB,  66 GB
2026-03-02 14:20:18.295039, Server A, 100%, 1536 MB,  64 GB
2026-03-02 14:20:18.296675, Server A,  70%, 3328 MB,  40 GB
2026-03-02 14:20:18.298313, Server C,  48%,  512 MB,  65 GB
2026-03-02 14:20:18.299949, Server B,  20%,  768 MB,  32 GB
2026-03-02 14:20:18.301582, Server B,  28%, 4096 MB,  90 GB
2026-03-02 14:20:18.303218, Server C,  29%, 2048 MB,  82 GB
2026-03-02 14:20:18.304858, Server A,  73%, 1280 MB,  65 GB
2026-03-02 14:20:18.306149, Server A,  15%, 1536 MB,  95 GB
2026-03-02 14:20:18.308287, Server C,  94%, 3584 MB,  23 GB
2026-03-02 14:20:18.310030, Server B,  53%, 1792 MB,  13 GB
2026-03-02 14:20:18.311779, Server B,   5%, 3072 MB,   7 GB
2026-03-02 14:20:18.313418, Server B,  12%, 3328 MB,  96 GB
2026-03-02 14:20:18.315045, Server C,  77%, 1792 MB,  76 GB
2026-03-02 14:20:18.316677, Server C,  57%, 3328 MB,  89 GB
2026-03-02 14:20:18.318316, Server A,  64%, 1280 MB,  77 GB
2026-03-02 14:20:18.319940, Server C,   3%, 2816 MB,   6 GB
2026-03-02 14:20:18.321720, Server C,  89%, 2048 MB,  99 GB
2026-03-02 14:20:18.323411, Server A,  58%, 1536 MB,  46 GB
2026-03-02 14:20:18.325041, Server B,  34%, 3840 MB,  95 GB
2026-03-02 14:20:18.326680, Server C,  98%, 1792 MB,   2 GB
2026-03-02 14:20:18.328308, Server A,  83%, 1280 MB,   3 GB
2026-03-02 14:20:18.329943, Server B,  57%, 1536 MB,  61 GB
2026-03-02 14:20:18.331572, Server B,   8%, 1024 MB,  78 GB
2026-03-02 14:20:18.333201, Server B,  45%, 3840 MB,  31 GB
2026-03-02 14:20:18.335364, Server B,  70%, 3328 MB,  94 GB
2026-03-02 14:20:18.337207, Server B,  96%, 3328 MB,  49 GB
2026-03-02 14:20:18.338836, Server C,  98%, 1536 MB,  86 GB
2026-03-02 14:20:18.340676, Server C,  45%, 2304 MB,  38 GB
2026-03-02 14:20:18.342426, Server B,  83%, 3840 MB,  11 GB
2026-03-02 14:20:18.344594, Server B,  22%, 3328 MB,   8 GB
2026-03-02 14:20:18.346232, Server C,  87%, 2816 MB,  34 GB
2026-03-02 14:20:18.347856, Server A,  57%,  768 MB,  69 GB
2026-03-02 14:20:18.349483, Server A,  37%, 1536 MB,  37 GB
2026-03-02 14:20:18.351646, Server C,  34%, 2304 MB,  80 GB
2026-03-02 14:20:18.353594, Server C,  99%,  768 MB,  69 GB
2026-03-02 14:20:18.355274, Server C,  77%,  512 MB,  14 GB
2026-03-02 14:20:18.356906, Server A,  66%, 2816 MB,  62 GB
2026-03-02 14:20:18.358547, Server C,  41%, 2048 MB,  43 GB
2026-03-02 14:20:18.360182, Server B,  38%, 3584 MB,   9 GB
2026-03-02 14:20:18.361821, Server A,  14%, 3584 MB,   3 GB
2026-03-02 14:20:18.363454, Server B,  40%, 3328 MB,  83 GB
2026-03-02 14:20:18.365086, Server C,  37%, 2048 MB,  89 GB
2026-03-02 14:20:18.366725, Server B,  65%, 2304 MB,  37 GB
2026-03-02 14:20:18.368362, Server B,  10%, 1792 MB,  30 GB
2026-03-02 14:20:18.370043, Server A,  23%, 1024 MB,  66 GB
2026-03-02 14:20:18.371677, Server B,  92%, 3328 MB,  26 GB
2026-03-02 14:20:18.373314, Server B,  94%, 1792 MB,  16 GB
2026-03-02 14:20:18.374942, Server C,  29%, 3328 MB,  56 GB
2026-03-02 14:20:18.376564, Server C,  72%, 1792 MB,   9 GB
